"name","label","geometry","site"
1066,1066,"43.8810 4.5772","ripisylves_gardon"
1067,1067,"43.8811 4.5845","ripisylves_gardon"
1068,1068,"43.8823 4.5834","ripisylves_gardon"
1069,1069,"43.8899 4.5803","ripisylves_gardon"
1070,1070,"43.8900 4.5811","ripisylves_gardon"
1071,1071,"43.8987 4.5852","ripisylves_gardon"
1072,1072,"43.9056 4.5829","ripisylves_gardon"
1073,1073,"43.9003 4.5843","ripisylves_gardon"
1074,1074,"43.8987 4.5868","ripisylves_gardon"
1075,1075,"43.9031 4.5874","ripisylves_gardon"
1076,1076,"43.9040 4.5854","ripisylves_gardon"
1077,1077,"43.9056 4.5888","ripisylves_gardon"
1078,1078,"44.0233 4.1708","ripisylves_gardon"
1079,1079,"44.0244 4.1647","ripisylves_gardon"
1080,1080,"44.0211 4.1597","ripisylves_gardon"
1081,1081,"44.0214 4.1524","ripisylves_gardon"
1082,1082,"44.0190 4.1406","ripisylves_gardon"
1083,1083,"44.0175 4.1422","ripisylves_gardon"
1084,1084,"44.0237 4.1447","ripisylves_gardon"
1085,1085,"44.0269 4.1458","ripisylves_gardon"
1086,1086,"44.0368 4.1135","ripisylves_gardon"
1087,1087,"44.0318 4.1378","ripisylves_gardon"
1088,1088,"44.0489 4.1526","ripisylves_gardon"
1089,1089,"44.0384 4.1544","ripisylves_gardon"
1090,1090,"44.0379 4.1533","ripisylves_gardon"
1091,1091,"44.0434 4.1543","ripisylves_gardon"
1092,1092,"44.0211 4.2158","ripisylves_gardon"
1093,1093,"44.0213 4.2196","ripisylves_gardon"
1094,1094,"44.0192 4.2079","ripisylves_gardon"
1095,1095,"43.9409 4.2986","ripisylves_gardon"
1096,1096,"43.9398 4.3022","ripisylves_gardon"
1097,1097,"43.9240 4.5857","ripisylves_gardon"
1098,1098,"43.9219 4.5821","ripisylves_gardon"
1099,1099,"43.9225 4.5817","ripisylves_gardon"
1100,1100,"43.9093 4.5718","ripisylves_gardon"
1101,1101,"43.9073 4.5696","ripisylves_gardon"
1102,1102,"43.9070 4.5835","ripisylves_gardon"
1103,1103,"43.8972 4.5807","ripisylves_gardon"
1104,1104,"43.9014 4.5860","ripisylves_gardon"
1105,1105,"43.9016 4.5868","ripisylves_gardon"
1106,1106,"43.9030 4.5858","ripisylves_gardon"
1107,1107,"43.8849 4.5924","ripisylves_gardon"
1108,1108,"43.8847 4.5927","ripisylves_gardon"
1109,1109,"43.8832 4.5892","ripisylves_gardon"
1110,1110,"43.8827 4.5889","ripisylves_gardon"
1111,1111,"43.8820 4.5886","ripisylves_gardon"
1112,1112,"43.8723 4.5893","ripisylves_gardon"
1113,1113,"43.8709 4.5903","ripisylves_gardon"
1114,1114,"43.8719 4.5902","ripisylves_gardon"
1115,1115,"43.8715 4.5901","ripisylves_gardon"
1116,1116,"43.8752 4.5898","ripisylves_gardon"
1117,1117,"43.8697 4.5911","ripisylves_gardon"
1118,1118,"43.8689 4.5918","ripisylves_gardon"
1119,1119,"43.8658 4.5942","ripisylves_gardon"
1120,1120,"43.8805 4.5863","ripisylves_gardon"
1121,1121,"43.8814 4.5877","ripisylves_gardon"
1122,1122,"43.8663 4.5891","ripisylves_gardon"
1123,1123,"43.8667 4.5904","ripisylves_gardon"
1124,1124,"43.8607 4.5939","ripisylves_gardon"
1125,1125,"43.8616 4.5947","ripisylves_gardon"
1126,1126,"43.8592 4.5974","ripisylves_gardon"
1127,1127,"43.8588 4.5988","ripisylves_gardon"
1128,1128,"43.8599 4.5995","ripisylves_gardon"
1129,1129,"43.8601 4.5997","ripisylves_gardon"
1130,1130,"43.8611 4.5999","ripisylves_gardon"
1131,1131,"43.8602 4.5987","ripisylves_gardon"
1132,1132,"43.8609 4.6019","ripisylves_gardon"
1133,1133,"43.8585 4.6010","ripisylves_gardon"
1134,1134,"43.8564 4.6008","ripisylves_gardon"
1135,1135,"43.8580 4.5957","ripisylves_gardon"
1136,1136,"43.8551 4.5979","ripisylves_gardon"
1137,1137,"43.8536 4.5981","ripisylves_gardon"
1138,1138,"43.8536 4.6043","ripisylves_gardon"
1139,1139,"43.8547 4.6053","ripisylves_gardon"
1140,1140,"43.8568 4.6090","ripisylves_gardon"
1141,1141,"43.8580 4.6111","ripisylves_gardon"
1142,1142,"43.8561 4.6071","ripisylves_gardon"
1143,1143,"43.8566 4.6125","ripisylves_gardon"
1144,1144,"43.8566 4.6138","ripisylves_gardon"
1145,1145,"43.8422 4.6178","ripisylves_gardon"
1146,1146,"44.0193 4.3812","ripisylves_gardon"
1147,1147,"44.0195 4.3618","ripisylves_gardon"
1148,1148,"44.0245 4.3607","ripisylves_gardon"
1149,1149,"44.0255 4.3687","ripisylves_gardon"
1150,1150,"44.0210 4.3717","ripisylves_gardon"
1151,1151,"44.0299 4.3600","ripisylves_gardon"
1152,1152,"44.0197 4.3741","ripisylves_gardon"
1153,1153,"44.0201 4.3599","ripisylves_gardon"
1154,1154,"44.0028 4.3829","ripisylves_gardon"
1155,1155,"43.9969 4.3805","ripisylves_gardon"
1156,1156,"43.9909 4.4038","ripisylves_gardon"
1157,1157,"43.9910 4.4031","ripisylves_gardon"
1158,1158,"43.9991 4.3915","ripisylves_gardon"
1159,1159,"43.9918 4.4042","ripisylves_gardon"
1160,1160,"43.9790 4.4508","ripisylves_gardon"
1161,1161,"43.8598 4.6015","ripisylves_gardon"
1162,1162,"43.8921 4.5907","ripisylves_gardon"
1163,1163,"44.0088 4.3768","ripisylves_gardon"
1164,1164,"44.0067 4.3837","ripisylves_gardon"
1165,1165,"43.9846 4.2059","ripisylves_gardon"
1166,1166,"43.9873 4.2119","ripisylves_gardon"
1167,1167,"43.9859 4.2129","ripisylves_gardon"
1168,1168,"43.9853 4.2132","ripisylves_gardon"
1169,1169,"43.9855 4.2140","ripisylves_gardon"
1170,1170,"43.9973 4.1922","ripisylves_gardon"
1171,1171,"43.9967 4.1922","ripisylves_gardon"
1172,1172,"43.9907 4.1968","ripisylves_gardon"
1173,1173,"43.9913 4.1960","ripisylves_gardon"
1174,1174,"43.9920 4.1936","ripisylves_gardon"
1175,1175,"43.9928 4.1950","ripisylves_gardon"
1176,1176,"43.9915 4.2017","ripisylves_gardon"
1177,1177,"43.9927 4.1980","ripisylves_gardon"
1178,1178,"43.9944 4.1922","ripisylves_gardon"
1179,1179,"43.9936 4.1925","ripisylves_gardon"
1180,1180,"43.9951 4.1915","ripisylves_gardon"
1181,1181,"43.9953 4.1902","ripisylves_gardon"
1182,1182,"43.9880 4.1933","ripisylves_gardon"
1183,1183,"43.9900 4.2010","ripisylves_gardon"
1184,1184,"43.9961 4.1929","ripisylves_gardon"
1185,1185,"43.9912 4.2094","ripisylves_gardon"
1186,1186,"43.9920 4.2097","ripisylves_gardon"
1187,1187,"43.9912 4.2078","ripisylves_gardon"
1188,1188,"43.9905 4.2043","ripisylves_gardon"
1189,1189,"43.9940 4.1944","ripisylves_gardon"
1190,1190,"43.9945 4.1942","ripisylves_gardon"
1191,1191,"43.9941 4.1954","ripisylves_gardon"
1192,1192,"43.9940 4.1962","ripisylves_gardon"
1193,1193,"43.9945 4.1964","ripisylves_gardon"
1194,1194,"43.9399 4.2927","ripisylves_gardon"
1195,1195,"43.9926 4.2104","ripisylves_gardon"
1196,1196,"43.9845 4.2085","ripisylves_gardon"
1197,1197,"43.9851 4.2077","ripisylves_gardon"
1198,1198,"43.9855 4.2045","ripisylves_gardon"
1199,1199,"43.9847 4.2066","ripisylves_gardon"
1200,1200,"43.9821 4.2108","ripisylves_gardon"
1201,1201,"43.9832 4.2089","ripisylves_gardon"
1202,1202,"43.9857 4.1979","ripisylves_gardon"
1203,1203,"43.9838 4.2058","ripisylves_gardon"
1204,1204,"43.9840 4.2063","ripisylves_gardon"
1205,1205,"43.9837 4.2065","ripisylves_gardon"
1206,1206,"43.9875 4.2027","ripisylves_gardon"
1207,1207,"44.0224 4.1162","ripisylves_gardon"
1208,1208,"43.9372 4.3061","ripisylves_gardon"
1209,1209,"43.9384 4.3029","ripisylves_gardon"
1210,1210,"43.9387 4.3008","ripisylves_gardon"
1211,1211,"43.9405 4.3029","ripisylves_gardon"
1212,1212,"43.9418 4.2989","ripisylves_gardon"
1213,1213,"43.9412 4.2978","ripisylves_gardon"
1214,1214,"43.9405 4.2976","ripisylves_gardon"
1215,1215,"43.9382 4.2963","ripisylves_gardon"
1216,1216,"43.9393 4.2954","ripisylves_gardon"
1217,1217,"43.9381 4.2951","ripisylves_gardon"
1218,1218,"43.9396 4.2927","ripisylves_gardon"
1219,1219,"43.9399 4.2917","ripisylves_gardon"
1220,1220,"43.9394 4.2921","ripisylves_gardon"
1221,1221,"43.9498 4.2782","ripisylves_gardon"
1222,1222,"43.9378 4.2988","ripisylves_gardon"
1223,1223,"43.9380 4.2972","ripisylves_gardon"
1224,1224,"43.9393 4.2971","ripisylves_gardon"
1225,1225,"43.9411 4.2879","ripisylves_gardon"
1226,1226,"43.9444 4.2794","ripisylves_gardon"
1227,1227,"44.0454 4.3623","ripisylves_gardon"
1228,1228,"43.9358 4.5618","ripisylves_gardon"
1229,1229,"43.9349 4.3030","ripisylves_gardon"
1230,1230,"43.9362 4.3024","ripisylves_gardon"
1231,1231,"43.9364 4.3026","ripisylves_gardon"
1232,1232,"43.9368 4.3004","ripisylves_gardon"
1233,1233,"43.9361 4.3000","ripisylves_gardon"
1234,1234,"43.9358 4.3010","ripisylves_gardon"
1235,1235,"43.9360 4.3004","ripisylves_gardon"
1236,1236,"43.9359 4.2994","ripisylves_gardon"
1237,1237,"43.9365 4.2989","ripisylves_gardon"
1238,1238,"43.9358 4.2984","ripisylves_gardon"
1239,1239,"43.9378 4.2943","ripisylves_gardon"
1240,1240,"43.9357 4.2979","ripisylves_gardon"
1241,1241,"43.9375 4.2972","ripisylves_gardon"
1242,1242,"43.9376 4.2962","ripisylves_gardon"
1243,1243,"43.9373 4.2955","ripisylves_gardon"
1244,1244,"43.9366 4.2964","ripisylves_gardon"
1245,1245,"43.9362 4.2951","ripisylves_gardon"
1246,1246,"43.9366 4.2971","ripisylves_gardon"
1247,1247,"43.9370 4.2978","ripisylves_gardon"
1248,1248,"43.9364 4.2984","ripisylves_gardon"
1249,1249,"43.9862 4.2112","ripisylves_gardon"
1250,1250,"43.9867 4.2108","ripisylves_gardon"
1251,1251,"43.9801 4.2176","ripisylves_gardon"
1252,1252,"44.0140 4.3761","ripisylves_gardon"
1253,1253,"43.9343 4.3036","ripisylves_gardon"
1254,1254,"43.9340 4.3032","ripisylves_gardon"
1255,1255,"43.9343 4.3020","ripisylves_gardon"
1256,1256,"43.9346 4.3025","ripisylves_gardon"
1257,1257,"43.9345 4.3016","ripisylves_gardon"
1258,1258,"44.0285 4.1300","ripisylves_gardon"
1259,1259,"44.0279 4.1322","ripisylves_gardon"
1260,1260,"43.9859 4.2034","ripisylves_gardon"
1261,1261,"44.0383 4.3490","ripisylves_gardon"
1262,1262,"44.0373 4.3498","ripisylves_gardon"
1263,1263,"44.0084 4.1963","ripisylves_gardon"
1264,1264,"43.9980 4.2113","ripisylves_gardon"
1265,1265,"43.9119 4.5908","ripisylves_gardon"
1266,1266,"43.9860 4.2088","ripisylves_gardon"
1267,1267,"43.9301 4.5637","ripisylves_gardon"
1268,1268,"43.9880 4.2041","ripisylves_gardon"
1269,1269,"43.9856 4.2048","ripisylves_gardon"
1270,1270,"43.9858 4.2133","ripisylves_gardon"
1271,1271,"44.0240 4.3685","ripisylves_gardon"
1272,1272,"44.0310 4.1324","ripisylves_gardon"
1273,1273,"44.0315 4.1370","ripisylves_gardon"
1274,1274,"44.0298 4.1362","ripisylves_gardon"
1275,1275,"44.0300 4.1348","ripisylves_gardon"
1276,1276,"44.0242 4.1344","ripisylves_gardon"
1277,1277,"44.0244 4.1333","ripisylves_gardon"
1278,1278,"44.0250 4.1279","ripisylves_gardon"
1279,1279,"44.0246 4.1367","ripisylves_gardon"
1280,1280,"43.8485 4.6177","ripisylves_gardon"
1281,1281,"43.8520 4.6170","ripisylves_gardon"
1282,1282,"44.0141 4.1553","ripisylves_gardon"
1283,1283,"44.0133 4.1548","ripisylves_gardon"
